id,geom,name
74602,0102000020E61000000200000046EBA86A82742240C872B790ECBB46408FCB1363F4732240221ADD41ECBB4640,Linea 4
66657,0102000020E610000005000000CF31207BBD6722407E8AE3C0ABBB4640AAA0FDA3CA672240C031BA72ACBB4640FEB4519D0E6822403BD164B5AFBB464079B361A81E682240BE0BA540B0BB4640615BF56F4D6822406AD9FFA5B1BB4640,Via Pietro Mascagni
64447,0102000020E610000003000000C00303081F5E2240BC38961C1CBE46405029C0C1285E2240FE8980F91ABE464090076C184F5E224066D7625C16BE4640,Via Giuseppe Ferrari
73090,0102000020E610000007000000A62490B701602240C0D65BB9CDBD4640AF5E45460760224029EB3713D3BD4640220DB8F82560224095E12EB1E8BD46409DA62AC82A60224005BFB277EBBD4640E6F747293260224020E05A37EFBD4640D15D1267456022400B5D8940F5BD4640475A2A6F47602240E19524CFF5BD4640,
62780,0102000020E610000002000000F13790E4A872224020BF6D5CB5BA4640AA4313CDA872224025EC3603B7BA4640,Viale Molise
3408,0102000020E610000003000000E1911DC0C73122400569C6A2E9C546400C186E0A75322240B911BB5BFEC54640D06BA285BA32224003A557B906C64640,Via Giuseppe Verdi
68883,0102000020E61000000300000039E9222AF96D224004AC55BB26BD46400DCE9662FD6D2240C07C0D1C2BBD46403CD63153FF6D22408A7780272DBD4640,Via Bartolomeo Eustachi
66051,0102000020E610000005000000B36D6292DB5C2240F7BE02E2BFBB46406BCC90CFD05C2240BD3CF8E4BCBB4640FB52E4B5B75C2240388B72C4B5BB4640308B3F40AD5C2240E6C699CBB2BB464097FCF4447C5C2240B15472A9A5BB4640,Via San Giovanni sul Muro
59266,0102000020E61000001E000000028BB26D07612240D45A3DCC03BE46402840B912266122404D2146BE01BE464057E7BDD64A612240EE38EA8DFFBD4640BB03E1AF6E612240662D05A4FDBD46401151F1248E61224073C7516FFCBD46406F206E98B26122406D80E37CFBBD4640A72CF98ED0612240DF3BC505FBBD464003C7AF69EF6122403E44FEF4FABD4640E744717D0E6222402630421DFBBD464008CDAE7B2B62224020B58993FBBD46407F4E417E366222404A062571FBBD4640ED6A4D4E4862224073C7516FFCBD46403716140665622240DDA51EB3FDBD4640CA8D7D248062224024946357FFBD464003722E6A9C622240522635B401BE46405B8F673CB662224093F5E51604BE4640EF963F3AD0622240264D28E906BE4640D027F224E9622240A8C3AFFD09BE464088951B5602632240DB824A010EBE4640873F790E1B632240C100C28712BE4640B274F4AE306322407DB7D49C17BE4640D6A480594663224073524E6A1EBE464077499C15516322402F6585C723BE4640EF5A9DF75A6322407489D98129BE46406E01FCAE63632240C44142942FBE464036412F377363224011CE5D013BBE4640871CB68883632240316C83C943BE46409103C0C293632240BC22F8DF4ABE4640953EBECE97642240BB911E2B9DBE4640CFEA2E9ADF66224020A3F26558BF4640,
72311,0102000020E61000000400000004AFF1F4A55622401A3ED8182ABD46402FC786C9AF562240082F0B372ABD464095C9BAC9B9562240320ADD802ABD4640CE2BE807BF562240A954E46B2ABD4640,
24721,0102000020E610000003000000CE1EC3BEF8752240C90391459ABC46401CA89DABF7752240575C1C959BBC4640D6D3FD52F575224098BB3BD79CBC4640,Piazzale Paolo Gorini
71530,0102000020E61000000300000065EBCF34176222406D7022FAB5BA46407EA1ECD22B62224099FB3FE2B2BA4640C8AA52C433622240F893E7B0B1BA4640,
65162,0102000020E610000003000000222D3AFEB0662240A101ABD9B9BD4640F5DBD78173662240D8EF8975AABD46401D322FD16A6622406ECF3D35A8BD4640,Via Vittor Pisani
69839,0102000020E610000003000000C412C59A80592240DC37ADCA74BB4640A055C1035E592240B5650AE764BB4640C0666FDF595922408058800063BB4640,Via Giosuè Carducci
66295,0102000020E610000003000000F3052D24607822401180C9D7AFBB46402E3883BF5F782240B86B5386BBBB4640404750A15F782240743C0BE7BFBB4640,Via Cardinale Mezzofanti
7744,0102000020E6100000050000003D8D6AC7C365224024624A24D1BE4640E4B21BC7596622405152BBBABEBE46405E8B7159E06622401E90DF36AEBE4640CBB2710EE866224018497144ADBE464073C410EFEF6622409684FA4CACBE4640,Viale Sondrio
62962,0102000020E610000005000000CAADA470987B22404326CFABF0B84640699082A7907B224022067069EBB84640F63BB94B877B22408FF6E406E8B846400217BF84657B2240CFEA2E9ADFB846407F1BBD75597B2240DCE6D720DDB84640,
43923,0102000020E610000005000000EF3A1BF2CF5C2240967B8159A1BC46402C19B61C9E5C224029CA4A3899BC4640B6E2D17C845C2240C053122395BC46407EAB75E2725C22405C806C4892BC46408FC536A9685C224039DED38B90BC4640,Viale Gerolamo Gadio
64436,0102000020E610000004000000B177352F3D6822409EB4705985BE4640ABC5F18D32682240FD885FB186BE46407A49AD41A9672240B2E19F0898BE4640D784B4C6A0672240CF98EE1A99BE4640,Via Tonale
994,0102000020E610000004000000DFCBD82B87552240B04C09D2D6BB4640B526CC6A70552240CD73E904D9BB46402159C0046E552240497B2876D9BB46400B20216F5E552240D7B90E7ADBBB4640,Via Giovanni Boccaccio
62741,0102000020E61000000400000085F9E1D6936F224035DA609797BC46402A3B585AA16F2240F418E59997BC464075EF3C4C567022400C89C5B997BC46403E4F4D9363702240CAC749BC97BC4640,Via Filippo Juvarra
67591,0102000020E610000004000000AC96CF4DF66A2240F60599092BBB46409ED2C1FA3F6B2240265C23DD2ABB46403EE6A8482A6C2240E4E25E4F2ABB464037B6E8AE366C2240A926D2472ABB4640,
67572,0102000020E610000003000000B2913534AF682240AE0BE47E2CBB4640FD46E0B4856822406645798B2CBB4640F47BAC2A45682240E9F582AA2CBB4640,
72179,0102000020E610000004000000EC0AC73DA75E22403A803452A5BB464001ACE9D55B5E2240CAB61D64A3BB4640774D486B0C5E22403C3080F0A1BB4640F259434E045E22403C026ECCA1BB4640,
1212,0102000020E610000009000000EB0324F5F93B22407013A4085FC546402633839D073C2240A6CA411A5FC54640081AD8CF073C2240A6CA411A5FC546408558A258133C2240F3C3AD275FC54640F02609D3413C22404C231C695FC54640333A7BC26D3C22407C03DDA85FC54640B11AA6118E3C224070CBEC985FC546400CC050D1A23C22404C231C695FC546402E933C32B13C22409F4F89905FC54640,Via Quattro Novembre
33853,0102000020E61000000200000006103E9468752240600A6A53D0BA46404CB5053A49752240784C384FD0BA4640,
70181,0102000020E6100000020000005EC4D21B49692240FCA5457D92BA46405824816154692240B85C589297BA4640,
39030,0102000020E6100000070000001E6A8077975C2240D000289023BD46406F9BA9108F5C224046A11B5025BD464039793650855C22402796A5E727BD4640F9A985ED825C2240E572CD2E29BD46403AE1CA7E825C224073CB587E2ABD46401CC81FB1825C224019DC7B5D2BBD4640F3A496F7825C22403DC6CB892CBD4640,
73249,0102000020E61000000E000000671F758588552240766968A8F6BA4640F5A2D1787D5522406C9F443AF2BA4640B5B63A4A6F55224087979647EDBA46405D6E30D46155224047CE1D58E9BA4640730866964E552240A98CDA58E4BA4640287A85AA3D5522405858703FE0BA4640F4DF83D72E552240E8C2A3E8DCBA4640E6A3D6451B552240EAE8B81AD9BA4640B5D9FDCF065522406F490ED8D5BA464091F12895F0542240114D45CFD2BA4640841D1032DA542240BFB67EFACFBA4640663A2AEDC3542240F65FE7A6CDBA46400C6DA57CAD5422404AAC318DCBBA46401D01DC2C5E54224000416FE0C4BA4640,Linea 4
43270,0102000020E610000003000000EC4FE273276022405E471CB281BC4640B8C3CB780060224042F2295B7FBC46407F19E7CAFB5F2240429605137FBC4640,Vicolo Piero Manzoni
43246,0102000020E610000003000000F4F3F0AF2F632240530031AE5DBD4640A3FF8AA14163224054347B455CBD464053E34AE2516322401F5503835ABD4640,Viale Monte Santo
40315,0102000020E610000005000000699890C5EC672240BFAA69CD45BE46407967A329F1672240FF65AD5747BE4640E359DD45F36722404021F1E148BE4640DD9CA5BFF2672240A484059C4ABE4640D9FF4AF8EF6722405C14877D4CBE4640,
72394,0102000020E6100000030000001168FA360E6A22400E46915ACDBB464007561F590A6A22405C48765BD8BB464079454B79086A2240B8C83D5DDDBB4640,
69366,0102000020E61000000400000075673744267222405337BCC568B846408DF96F140F7222409390A3946BB84640B4AF3C484F71224046D1031F83B84640F26904D149712240223DA0C783B84640,Corso Lodi
51653,0102000020E610000002000000432674F27D6C22400F023CB36EBA4640A5715E526B6C22401A90189870BA4640,Via Cadore
73103,0102000020E61000000200000014A1C7DE415A2240C9772975C9BB46403358CC63285A2240BC783F6EBFBB4640,Linea M2 (metropolitana di Milano)
66991,0102000020E610000005000000FC219111AB662240CB7A7B212EBB4640FCE99A24F1652240B96BAE3F2EBB464068791EDC9D6522409B24F14D2EBB4640D8536122946522402A0DEB7C2EBB46403C24C67C8A65224089CD6CFC2EBB4640,Corso di Porta Vittoria
70003,0102000020E6100000060000006302C81A3F6A224091E1C2CB1DBB46407E9301FB436A22401A21F24C1EBB4640C347C494486A2240793D98141FBB4640AF40F4A44C6A224090C1E50C20BB4640E9C2FEA14F6A2240251F605221BB4640ADB882B7516A224077E970BE22BB4640,
71383,0102000020E610000002000000D9767F619E72224076AE83DE76BA4640D4916D2A9C7222405616E01687BA4640,
47545,0102000020E61000000700000081690712CA5522408B790C4570BC464089AEB085C55522401FA9746671BC4640F1434A58C05522409CC420B072BC464070CDC243BD5522408FB40A5174BC46401D5FD61FBC5522403BDE89FE75BC4640BD7E77E1BD552240AB798EC877BC46403D659016C2552240F79AD48679BC4640,
71638,0102000020E61000000200000086CB8525796522403681D88816B9464064F899C46A652240B834232823B94640,
70023,0102000020E610000004000000AE02C644946C22403D70DFB42ABB464022815028556C22401A2433CD2ABB46404C1762F5476C22402C6112D32ABB4640BA9404F2366C22403D9EF1D82ABB4640,
37846,0102000020E610000003000000D5DBB0B7DE5C2240CB074EC7ADBD4640FAD170CADC5C2240E469F981ABBD464005E7429BD25C22405C6F40F09DBD4640,
70217,0102000020E6100000060000007ECE38680A642240DD065A2668BA464081936DE00E642240369A12FF66BA4640FCBC4E8F1264224002E9AC6065BA464049264CBD136422404A3F863364BA4640CAC4AD8218642240822271EA5EBA464073AE72B21E64224050F97C3958BA4640,
66289,0102000020E61000000300000020B8CA13087722404E3ADBEDC4BB4640C0AF9124087722409DC9ED4DC2BB46405B5AB2CF0877224013AF57FDB6BB4640,Via Negroli
46256,0102000020E610000006000000B8077CD9D167224078F6F0C05BBE4640EF42CE56B9672240A0C552245FBE4640FCFCF7E0B56722405813550960BE4640E0032AD2B36722400AB88C4061BE464057201F99B36722404B8D751662BE46402DFD95DFB3672240456EE1D462BE4640,Piazza Quattro Novembre
71001,0102000020E610000004000000DC549396805A224084D89942E7BB464084C8D8BFA15A2240FBDAE9BDE7BB46409DF17D71A95A2240D78E3DD6E7BB46408115962EB35A22405A3F47F5E7BB4640,
39188,0102000020E61000000C000000622CD32F11772240C30DF8FC30B946407EECE4C237772240E062EA5333B946400DBCFF345A7722404F406E1A36B94640958E28A380772240D6CF51FD39B94640E2B66C63A27722407B30293E3EB94640D266E613C377224001028C1D43B94640061ECEB2DD77224076C4211B48B94640B2C9D067F6772240D2CE1F894DB94640E053EF5F0F782240A593B60254B9464026D2EC702A782240602AEC585BB946406880C1244B7822407F24366964B946403802A72D64782240C9FF89366CB94640,
80738,0102000020E610000002000000289F7994A57922403F5F69CF1BBB4640D48041D2A779224015257C4A29BB4640,
69566,0102000020E610000004000000ADEA9BEA7F6B2240ED6C7EB218BA4640C8C38C3A846B224040AD58B219BA464052E45AFE8D6B2240E647B2FD1ABA4640E1A183899A6B2240817C09151CBA4640,Via Gerolamo Tiraboschi
64198,0102000020E610000002000000499B4FC2F16D22404ADAE8F758BC464090FF5DFAF26D2240A02AF05F6ABC4640,Via Castel Morrone
63008,0102000020E6100000030000009C91F760087722400F5B1F7B62BD46400FA2105C40772240D1CE691668BD464028F38FBE49772240AC962A0769BD4640,Via Edoardo Bassini
71859,0102000020E6100000050000000A21318B9A652240D52A55FDA5BD4640E8ECAEFDAE652240147E0459AABD4640F2D3B837BF6522405F515B34AEBD46405626A199CC652240F2EA1C03B2BD464005323B8BDE652240E98596D0B8BD4640,
37860,0102000020E61000000A0000000F8354E5D657224057EE601FF8BC46402F41576CDD5722402ED10FD9F6BC4640753DD175E157224059B21996F5BC46403EA8D5A1E4572240F44E05DCF3BC4640492245AEE55722400103F7F2F1BC4640AFBFDB72E45722404A737511F0BC4640AB6A381BE15722406E974748EEBC46401C1DA1B0D5572240299BCD3EEABC4640ADD5C33CD0572240F5D5FAC7E7BC4640CE76E0F7CA572240C75DCEB6E4BC4640,
19105,0102000020E610000002000000D22EF026095F22402209B1E9F7BD4640984B4FFD285F22401F78C608F2BD4640,Viale Luigi Sturzo
41747,0102000020E610000012000000DA2B3DE477602240664AEB6F09BD4640758EA61F79602240EE55D0590BBD464068ACA2E47A602240409072E60DBD46400137E6D07D6022407555455D10BD46409B8B643497602240F5F6E7A221BD46408DD13AAA9A6022405F45460724BD46400740DCD5AB602240BE9877E62FBD46404EA4EA0DAD6022405829F34531BD46408896862BB1602240BAD683EE37BD4640633035F8B160224000F3DAB639BD4640C2A8FF07B36022404729D7CA3ABD46407ADC5CA1B4602240C4E85ECC3BBD464050296508B66022405E1DB6E33CBD4640A734ACF3B96022400A8FEC003EBD46408B78A16FC16022405169C4CC3EBD464098778B76CB6022408C67D0D03FBD46401816ED3BD0602240E522635A40BD4640ED4218E4D3602240D8405F1F42BD4640,
70067,0102000020E6100000020000001FC5EF5CCE7322400921D6D127BB4640C4F06CEA97732240450B75FD27BB4640,
71262,0102000020E6100000020000003A63F3CC265F22402CA3EC889EBE46405ECD4B0F545F22405C131CA89DBE4640,
24299,0102000020E61000000A0000005260014C19802240B8B5E0A018BB46405260014C19802240968F49EB14BB46404CCBA3761A8022400FD253E410BB46408D2AC3B81B802240E7A6CD380DBB4640036F92301D802240ADDC0BCC0ABB4640CCD9965C2080224027C929F004BB464021A523CA28802240EBBB6C85FABA4640DC55FE6B2F80224054573ECBF3BA46401158946D3B8022409AF4520CEBBA4640C110830A588022408066101FD8BA4640,
38867,0102000020E6100000020000005CC3B1D3B45C224071D2EA9A7FBE46402F8C4F5CE95C2240704D70A076BE4640,
29292,0102000020E61000000300000011FC6F253B5A2240CE064FD7C9B84640643F8BA5485A2240FE5CD9AAC9B8464018096D39975A22407C6A508FC8B84640,Viale Tibaldi
72981,0102000020E61000000300000073F6CE68AB6A22409F81470A1BBE4640D6726726186A22401882D20616BE4640EB066575066922409404977D0DBE4640,
80139,0102000020E610000003000000B6984462277922407EE4D6A4DBBD46408D4DE1F7257922408EB9217CDEBD464062156F641E7922401A8A3BDEE4BD4640,Via Carlo Valvassori Peroni
62776,0102000020E61000000200000005ECB47FAF72224011244AD63CBA46400C395BE5AE722240A59EAAE749BA4640,Viale Molise
63364,0102000020E610000004000000DF5916A7B56C224026E1421EC1B84640245690B0B96C22403F9F1221BFB8464007191241E66C2240F798A322A9B8464046C8E5E4EA6C2240C22FF5F3A6B84640,Via Benaco
37634,0102000020E61000000900000054B3BDCC66642240C26B97361CBD46400095850A696422403F73D6A71CBD464044296BE56F642240FD21ECCA1DBD4640FCC165BA7C6422400E59935D1FBD4640B5C2F4BD8664224007205AD020BD4640634914B58F64224059D0C5F022BD46405D363AE7A76422405C470B8629BD46400E3AD7E6B564224018607A562DBD464079211D1EC2642240ED026F9230BD4640,
64437,0102000020E6100000050000009E674705A967224010B056ED9ABE4640E61604A09B672240271AFF999CBE46400D9B125A20672240C0A78306ACBE464087F7C19E1B672240FB1B599EACBE464016C3D5011067224089A2F611AEBE4640,Via Tonale
62934,0102000020E61000000700000025AC32F8A07422401A5245F12ABB4640A9C711C6AA74224014A97A432BBB4640C8F5A56DB2742240EA57DF652BBB4640920DFF44C07422402B195B632BBB464051830E5FCB74224019DC7B5D2BBB4640A9DC442DCD752240D25DC8D92ABB464004F57700D5752240EA9F96D52ABB4640,Viale Corsica
6642,0102000020E610000005000000BA974572436522400B653CA5DEBE464008B18E3E416522404D405DEEDDBE464098B9652C3F652240B3953C43DDBE464003D770EC34652240C07D78F1D9BE46403F04B05CCA64224002A08A1BB7BE4640,Viale Francesco Restelli
71524,0102000020E61000000200000047F9EEFBDC612240AADF3B20BFBA4640D025C1C0186222402606DC4EB6BA4640,Corso di Porta Romana
29486,0102000020E6100000020000007365506D707222404496BB8564BA4640568737C6A9712240B57FAF3264BA4640,Via Calvairate
64037,0102000020E61000000400000012EF4ADC74712240C9491751C9BC4640248E869D73712240F6BB0BEFCDBC4640781C50807271224060C8EA56CFBC464003B0A6576F712240BF26101BD1BC4640,Piazza Carlo Erba
37771,0102000020E6100000020000005EDD0C92995A2240EC6EF9A303BE4640077F1A52A05A2240FF55ECD401BE4640,
37723,0102000020E61000000400000025D291B7B77222407E816ACDA0B94640924149DCBE7222401C959BA8A5B94640F129A50CC172224027F56569A7B94640F45E6BA5C6722240C07971E2ABB94640,Viale Puglie
47445,0102000020E6100000030000002E7997E6B175224064E2FB8799BE4640AB9A7BA3B175224009D341A89CBE4640BE816ED4AF752240214FDC3BB4BE4640,Via Teodosio
73005,0102000020E610000003000000FB3E1C24446922401D0247020DBE4640755B22179C692240BC6367C00FBE4640715F62878C6A224041295AB917BE4640,
71299,0102000020E610000003000000A0C959338D552240DE712FD571BC46400D271F717E552240AFB14B546FBC4640257F8BA94F55224024E7696567BC4640,Largo Quinto Alpini
83473,0102000020E6100000020000001C50807225682240C9079854C8B946408463963D096822404AEEB089CCB94640,Corso Lodi
97886,0102000020E610000003000000787C7BD7A06B2240D51D30B4DFBB4640A9E1B611AA6B2240C3842C66DFBB464088F8E2E6AF6B224023032FE9DEBB4640,Piazza Risorgimento
61421,0102000020E6100000040000000755B4835B7C2240243F879E39BD46400BFD0230547C2240A255777643BD4640AE7C3B2E4F7C2240206C674E4DBD4640189A46EE447C224063A131EE61BD4640,Via dei Canzi
33566,0102000020E61000002D000000B7BB62A1317A2240FD6BD49EEDBC4640BB1006F9347A2240E80D9CD8E8BC4640BF8D83013A7A2240620E27D5E3BC46408CDD99643F7A2240C328081EDFBC4640D101EE1E457A224049EBB996DABC4640F17739364C7A224039645EA2D5BC464028E26366557A224066B33401D0BC4640B84FD88F5E7A2240E514D33BCBBC4640668E4017687A2240EE597CAFC6BC4640905E1E7C727A2240E43334F9C1BC4640CC3DC9C27C7A2240E0CA23C9BDBC464019541B9C887A22405450F63BB9BC4640843B61D3947A2240324404D2B4BC464089F5A166A37A22404765790DB0BC4640A57BE761B27A2240F073D76DABBC46406D03D259C17A2240FE19941FA7BC4640D6AA5D13D27A2240B993E3A9A2BC4640DF01F96DE37A224008292E7D9EBC464047191648F57A2240BDCBA0359ABC464048BB760E0A7B224001CDD6B095BC46408B04AE861F7B22406E7BCC5191BC464075B22F34327B2240528836B68DBC46405E68AED3487B2240FB4EDDA689BC4640F804E4A6617B2240DFA3FE7A85BC464014F0C6DD7B7B2240A6B1625D81BC46401F1494A2957B2240D25625917DBC46407511F0B5B17B22405C3233D879BC464013BB1171CE7B2240CFF9844776BC46404DE77926EA7B22400D946F1173BC464025A314BE087C2240A331A4D46FBC4640D076F123237C22406F6CD15D6DBC464074DD4A65407C22403A79ECC26ABC4640B37E33315D7C2240FAA93B6068BC4640259D37047D7C22402549C62066BC4640091BF9179C7C22402092C60D64BC464075CC79C6BE7C22402713B70A62BC4640F364EDA5DF7C2240AB6DD45460BC4640365B79C9FF7C22405EA8B2DE5EBC46406DD795E01E7D2240EEC4F6A45DBC4640435376FA417D224006C545A45CBC4640D9278062647D2240F573F9C55BBC4640449149A1877D2240FBC09F2B5BBC464024100AA58A7D224060CEC7105BBC46401E28017B967D224078E283E85ABC46403539C65FA47D224025B616C15ABC4640,
102510,0102000020E610000002000000B69E211CB358224000F7860CF5BC46400DB963FBDA582240147D9983FBBC4640,Via Agostino Bertani
64877,0102000020E610000003000000B53286DE875C22400F6F8C5363BA46404A682673875C22407AC95A9E62BA46401DF3F054765C22402A19A5F045BA4640,
47653,0102000020E610000003000000DB32E02C25572240043BFE0B04BA46409AD3C0EA23572240DB79D10D03BA46408F119A6E23572240E1F4899702BA4640,
70238,0102000020E61000000400000093AD896077612240C6257D10B8B9464069CFC023856122405AB741EDB7B9464002C3A85AC161224007B9E6E9B7B94640DD932CCCE7612240373D83E1B7B94640,
69966,0102000020E610000003000000344690EFF7642240556243DC41BB4640B74192FE0365224044E3E4D940BB4640BE30992A18652240C39A6FE93DBB4640,
61319,0102000020E610000002000000AC84382053642240E78BBD175FBC464089B14CBF44642240EC562A0362BC4640,Via Senato
37491,0102000020E61000000300000082E09634EB5D22403ECE3461FBB746403F41BD74EE5D224048539852F2B74640151E34BBEE5D22401FC07D78F1B74640,
72082,0102000020E610000005000000DE2A3EF493602240A4969CC9EDBA4640D998D71187602240266F8099EFBA464024EDEB6580602240D23CDBFEF0BA4640AA2B9FE5796022405A48C0E8F2BA4640B82D80DF75602240A04A7265F5BA4640,Corso di Porta Romana
27985,0102000020E610000002000000C83AC1A3327E224087C7D9CFBDBA4640AED85F764F7E224086EFB380BFBA4640,Via Zante
66587,0102000020E610000011000000086DDEDD6F812240A728F27FA2BC464098AB7A54578122402745D03D90BC4640BCD7FFEF3E8122400299428C7CBC46405D6A29C5338122409CDEC5FB71BC4640377F5D972B812240D03EFB3669BC46409A2FE532248122407B59C97D61BC4640565348E81D8122404F97207E59BC4640CFAFF72C198122405353DC0253BC46402C836A83138122405186AA984ABC46408976BA980B812240BC4DC9833EBC464011AD702601812240B16202C81ABC46401E8F7461FF8022401C72D8220EBC464087A9882E03812240A3737E8AE3BB46406AD894D002812240C9AEB48CD4BB4640C66350B7FD802240CAF962EFC5BB46401E2AD725F48022405ACBAEC5B8BB4640624A24D1CB8022401B86EA419CBB4640,Tangenziale Est
85012,0102000020E610000005000000BC52E0AEA86222403DAC81F79FBA46409BF97A63AD622240C0481E3E9FBA46402BDB87BCE5622240245B029596BA4640604DAFDEF262224073A25D8594BA4640EAB53412FC62224038482D3993BA4640,
70066,0102000020E61000000200000009ADE2E885722240DA9C39DA27BB4640FBE4CD86A1722240CE6449CA27BB4640,
54530,0102000020E61000000900000017E4784F2F7222403F631525D7BE4640477C821F3072224015B655FFD6BE46407B890C063272224092D739BCD6BE46409882DA14347222409EB30584D6BE46404969914836722240CE099057D6BE4640E9407B9A38722240B699AF37D6BE4640D611D1F93A72224057636424D6BE464010DC92663D722240DAE55B1FD6BE464068BFFFA03F72224015A2E826D6BE4640,Via Padova
71439,0102000020E6100000030000007E761B2F386A22401F88878B37B94640489C5FDE2D6A22409CD77D6C37B94640C4FEFC080D6A224061BFCC1C37B94640,Viale Isonzo
63105,0102000020E6100000040000006433D131316F22409BEDC0EF95BB464099188167316F22402B80CE4994BB4640E441C417376F22403CF5EDC968BB4640B4194C68376F22405A5C887A66BB4640,Viale Piceno
61463,0102000020E610000006000000F101CB5BBF622240BCF781F5C9BD4640B49DA51AAC622240FAAB110BC6BD4640D993652DAA622240D0A22D9DC5BD4640323212EB9E622240DE9ED623C3BD4640F086342A70622240B98B3045B9BD46404875954968622240AE5978A8B7BD4640,Via Melchiorre Gioia
80081,0102000020E610000004000000F252FBBEC97C22400B9755D80CB94640881C1142F67C2240CF9211610DB94640830C2E67007D224052431B800DB946400CBA7317177D22409460BBC50DB94640,Viale Ungheria
74448,0102000020E61000000200000067A906ABFB6922405C23DD2AE3BB464090ACB2A5FD692240FAB7CB7EDDBB4640,
71281,0102000020E610000003000000986835C93457224060B653292CBC46401B2A6B4029572240FA5A3C612EBC4640F903D48A25572240B87F1B182FBC4640,
2733,0102000020E610000005000000FEF38F1903362240754474BE8EC44640DE52735E083622409B26C7F88BC44640BF19EBD10A36224072512D228AC44640714859750C362240D2D5671888C4464000790A140C36224033D06BA285C44640,Via Milano
59794,0102000020E610000002000000EB24B616C172224008CE740A4DB846409D9FE238F0722240828C800A47B84640,Piazzale Luigi Emanuele Corvetto
70246,0102000020E6100000040000002BD9B111885F2240FEA7D19AD5B946405C49E130875F224099863CDDD4B946404B123A9E855F224040B73C7BD3B946402E6123FF825F2240E8D3CF40D1B94640,
80570,0102000020E610000003000000E02582829C592240EA86B7184DBE4640CD11E8024D5A224002C23D8512BE46405CEFED4C575A224051AD742D10BE4640,
82407,0102000020E610000003000000C9207711A654224083C9E8DBDDBB46408DA66906A7542240F3226EA9DEBB4640D8A7D205AB5422403F3E7CF4E1BB4640,Via Lodovico Ariosto
37889,0102000020E6100000030000001E0137E6D0752240E7093A1048BC4640445B84189E75224028F9C73148BC46403C24C67C8A7522402222EB5F48BC4640,
65159,0102000020E610000007000000352ACB6B80652240FFCD8B135FBD464092CB7F48BF652240F1FCFDBD6FBD464032A3699AC1652240269AF68370BD46400D65F217C46522400162B77471BD4640124A044FC66522409C960E8C72BD46405FA80D98D165224099501C9B78BD4640C75A8D36D86522406EDFA3FE7ABD4640,Piazza della Repubblica
9783,0102000020E610000008000000908FCCD9F17D2240171E45E746BC4640F4763A46687E224086ADD9CA4BBC46402DF64D50797E2240EBA05C644CBC4640E4BF4010207F2240FA55CA7C51BC4640EAB93B212A7F224018F9ABB651BC4640D39A8B64347F22407D62F8E351BC4640729E5676667F22408FCDE90D52BC464031CCAE20727F2240A00AC91352BC4640,Via Arcangelo Corelli
69892,0102000020E610000003000000695B28F455592240B35659805BBB4640046BE6DA615922400A5C68F860BB464014121F8E64592240F7BC2C3762BB4640,Via Giosuè Carducci
40932,0102000020E610000003000000879B9D561B65224033C6E2923EBB4640EB06657506652240D383279941BB46400196A652FD642240DEFD96A542BB4640,
48590,0102000020E610000002000000F45E6BA5C6722240C07971E2ABB94640A6F27684D3722240D72BD1FEACB94640,Piazzale Vincenzo Cuoco
41004,0102000020E61000000300000046AE4099EB6D2240D94E4AF729BB464040F10813EB6D2240208B7E7E29BB46402368CC24EA6D22404539872128BB4640,Via Cadore
67709,0102000020E610000003000000ECF7C43A5556224022E6ED6360BB4640C9946AFA475622405DE4F96761BB4640FA9AE5B2D1552240644051346ABB4640,Via San Vittore
2530,0102000020E61000000E0000008F7461FFD03B2240D30E249463C546406C76A4FACE3B2240037F53B362C54640788082E6CE3B224027E5A4E661C546409B7E3FEBD03B2240229E36F460C546407CFDFFEED33B2240B7A5C46460C54640DF1225C6D73B224058B730C15FC54640898C58D5DC3B2240B202322A5FC546402ED9C23DE03B22404C6BD3D85EC546409E8834E0E23B22401D8B12995EC54640351B75BEE93B22401D01DC2C5EC54640D41A39C1ED3B2240820E04125EC5464096F0DF17F23B22402306CB225EC5464082A158B8F63B2240B821C66B5EC54640EB0324F5F93B22407013A4085FC54640,
65761,0102000020E610000004000000698AA5ED04602240F4EF445A74BC4640D4E47338046022407786A92D75BC46407CB94F8E026022408D4C762277BC46407F19E7CAFB5F2240429605137FBC4640,Via Brera
70035,0102000020E610000002000000A208A9DBD96F2240860E70F728BB46409EA344019170224033B4F0AB28BB4640,
63924,0102000020E6100000020000006829B407B56E22402869595249BA4640EC408CC6906E22406CA9CD4939BA4640,Viale Umbria
71672,0102000020E61000000300000098F90E7EE25422401816ED3BD0BA4640F64608EAEF5422408BA9F413CEBA4640C323963902552240BC671316CBBA4640,
71479,0102000020E6100000020000002BFFB5172C702240CD508138B4B946409C189293896F22404E82925DC4B94640,
63577,0102000020E610000005000000B78B7AD2D361224036936FB6B9BE46409960DD1DBE612240A2ABBE04B8BE464019ED4CFCAC612240BAF3C473B6BE4640DD9D1095A1612240327216F6B4BE4640E822748698612240F8A75489B2BE4640,Piazzale Lagosta
11265,0102000020E6100000050000002B903413677822405F903EF72FBB4640130CE71A667822401CA732D648BB4640F63AF3BC65782240D6C1662552BB46406D57E883657822401BB8A8BB57BB4640B44B659B65782240B414DA835ABB4640,Via Cardinale Mezzofanti
